iter	AUC	Logloss
4023	0.9163499475	0.2322604636
4024	0.9163540006	0.2322552007
4025	0.9163572788	0.2322493613
4026	0.9163613915	0.2322449167
4027	0.916366756	0.2322382404
4028	0.9163691998	0.2322327915
4029	0.9163733721	0.2322274542
4030	0.9163751602	0.2322234001
4031	0.9163771272	0.2322204618
4032	0.9163816571	0.2322139157
4033	0.9163857102	0.2322082809
4034	0.9163863659	0.2322033713
4035	0.9163901806	0.2321974947
4036	0.9163925052	0.232192362
4037	0.9163934588	0.2321881777
4038	0.9163954258	0.2321833611
4039	0.9163995981	0.232178061
4040	0.9164036512	0.2321729097
4041	0.9164060354	0.2321680187
4042	0.9164099097	0.2321630533
4043	0.9164135158	0.2321578276
4044	0.9164146185	0.2321540153
4045	0.9164177179	0.2321491429
4046	0.9164198637	0.2321457768
4047	0.9164204597	0.2321428014
4048	0.9164219499	0.2321395841
4049	0.9164288044	0.2321316246
4050	0.9164307714	0.2321277565
4051	0.916433394	0.2321230329
4052	0.9164364934	0.232118737
4053	0.9164403081	0.2321152594
4054	0.9164441824	0.2321103127
4055	0.9164476395	0.2321055519
4056	0.9164509177	0.2320998426
4057	0.9164540768	0.2320944495
4058	0.9164579511	0.2320884056
4059	0.9164571762	0.2320852999
4060	0.9164587259	0.2320803345
4061	0.9164600968	0.2320751832
4062	0.9164609909	0.232070255
4063	0.9164643884	0.2320637833
4064	0.9164696336	0.232057479
4065	0.9164711833	0.2320519743
4066	0.9164726734	0.2320478644
4067	0.916475594	0.2320426573
4068	0.9164783359	0.2320381197
4069	0.9164845347	0.2320309971
4070	0.9164876938	0.2320267384
4071	0.9164883494	0.2320217916
4072	0.9164921045	0.232017347
4073	0.9164959192	0.2320119353
4074	0.9164963663	0.2320070443
4075	0.9164990783	0.2320006098
4076	0.9165005088	0.231996221
4077	0.9165066481	0.2319909023
4078	0.9165067673	0.2319873131
4079	0.9165073037	0.2319829242
4080	0.916508615	0.231979707
4081	0.9165090322	0.2319756529
4082	0.9165102243	0.2319715615
4083	0.9165117741	0.2319678608
4084	0.9165133834	0.2319649039
4085	0.9165179133	0.2319596782
4086	0.9165201783	0.2319552335
4087	0.9165201783	0.2319522952
4088	0.9165230989	0.2319471439
4089	0.9165270329	0.2319414161
4090	0.9165349603	0.2319341075
4091	0.9165368676	0.2319305555
4092	0.9165369272	0.2319254971
4093	0.9165403247	0.2319196577
4094	0.9165401459	0.231915492
4095	0.9165440202	0.2319101175
4096	0.9165458083	0.2319072722
4097	0.9165455997	0.2319040736
4098	0.9165514708	0.231898197
4099	0.9165530205	0.2318937895
4100	0.9165549874	0.2318895308
4101	0.9165577292	0.2318858301
4102	0.9165587127	0.2318827616
4103	0.9165582061	0.2318799163
4104	0.9165622592	0.2318754902
4105	0.9165650606	0.2318716221
4106	0.916566968	0.2318674378
4107	0.9165705442	0.2318621563
4108	0.9165723324	0.2318584369
4109	0.9165735841	0.2318545502
4110	0.9165773392	0.2318501241
4111	0.9165791273	0.2318461816
4112	0.916582942	0.2318413464
4113	0.9165870547	0.2318364554
4114	0.9165909886	0.2318314343
4115	0.9165905714	0.2318282914
4116	0.9165912271	0.2318237166
4117	0.9165973067	0.231817747
4118	0.91659832	0.2318132651
4119	0.9165999889	0.23180949
4120	0.9166001081	0.2318052871
4121	0.9166021347	0.2318017909
4122	0.9166083336	0.2317958585
4123	0.9166078568	0.2317925483
4124	0.9166135192	0.2317858906
4125	0.9166178703	0.2317795305
4126	0.9166221023	0.2317736167
4127	0.9166218042	0.231770418
4128	0.9166218042	0.2317682422
4129	0.9166257381	0.231762254
4130	0.9166299999	0.2317561914
4131	0.9166321158	0.2317505752
4132	0.9166337848	0.2317459631
4133	0.9166370034	0.2317417417
4134	0.9166387916	0.2317381525
4135	0.9166399837	0.2317346377
4136	0.9166414738	0.2317311043
4137	0.9166433215	0.2317281474
4138	0.916647613	0.2317242234
4139	0.9166544676	0.2317168033
4140	0.9166596532	0.2317101828
4141	0.9166607857	0.2317044922
4142	0.9166637659	0.2316987643
4143	0.9166660905	0.2316959562
4144	0.9166703224	0.2316895775
4145	0.9166705608	0.2316857837
4146	0.9166741967	0.2316812089
4147	0.9166759849	0.2316773594
4148	0.9166753292	0.231674793
4149	0.9166752994	0.2316719477
4150	0.91667974	0.2316670753
4151	0.9166788459	0.2316637279
4152	0.9166845083	0.2316568098
4153	0.9166869521	0.2316534438
4154	0.9166877866	0.2316491107
4155	0.91669029	0.2316439222
4156	0.9166945815	0.2316387895
4157	0.9166972637	0.2316352561
4158	0.9166978002	0.2316327083
4159	0.916701436	0.2316279103
4160	0.9167029858	0.2316244141
4161	0.9167043567	0.2316197277
4162	0.9167054892	0.2316175891
4163	0.9167109132	0.2316118798
4164	0.916711688	0.2316076956
4165	0.9167158604	0.2316005916
4166	0.9167189002	0.231595775
4167	0.9167221785	0.2315928367
4168	0.9167240858	0.2315875552
4169	0.9167236686	0.231584059
4170	0.9167245626	0.2315815856
4171	0.9167282581	0.231575802
4172	0.9167339802	0.2315692001
4173	0.9167345166	0.2315661502
4174	0.9167378545	0.2315610918
4175	0.9167398214	0.2315574841
4176	0.9167401791	0.2315545458
4177	0.9167422056	0.2315514773
4178	0.9167442918	0.2315466421
4179	0.9167484045	0.2315401518
4180	0.9167527556	0.2315339962
4181	0.9167551994	0.2315300165
4182	0.9167568088	0.2315252557
4183	0.916759789	0.2315199184
4184	0.9167627096	0.2315153808
4185	0.9167656898	0.2315108246
4186	0.9167687297	0.2315062125
4187	0.9167679548	0.2315028465
4188	0.9167711735	0.2314982531
4189	0.9167724252	0.2314955379
4190	0.9167742729	0.2314911677
4191	0.9167776704	0.2314867788
4192	0.9167801142	0.2314833198
4193	0.916785121	0.2314778895
4194	0.9167855978	0.2314747281
4195	0.9167909026	0.2314688143
4196	0.9167933464	0.231465969
4197	0.9167963862	0.2314617103
4198	0.916798979	0.2314569867
4199	0.9168022275	0.2314515006
4200	0.9168014526	0.2314489342
4201	0.916803956	0.2314439503
4202	0.9168089032	0.2314391709
4203	0.9168097973	0.2314342055
4204	0.9168140292	0.2314287195
4205	0.9168176055	0.2314230846
4206	0.9168177843	0.2314196628
4207	0.916821599	0.2314158132
4208	0.9168293476	0.2314090626
4209	0.916831851	0.2314057152
4210	0.9168356657	0.2314001175
4211	0.916837275	0.2313962122
4212	0.9168418646	0.2313910236
4213	0.9168427587	0.2313869695
4214	0.9168465137	0.2313822459
4215	0.916849792	0.2313764251
4216	0.9168490767	0.2313741377
4217	0.9168524742	0.2313682239
4218	0.9168557525	0.2313632028
4219	0.9168578386	0.23135913
4220	0.9168596268	0.231356043
4221	0.916862905	0.2313514123
4222	0.916868031	0.2313460936
4223	0.9168690145	0.2313422813
4224	0.9168733954	0.2313354377
4225	0.9168736935	0.2313321274
4226	0.9168781638	0.2313254511
4227	0.916879952	0.2313210995
4228	0.9168822765	0.2313161713
4229	0.9168835878	0.2313123776
4230	0.9168868065	0.2313085094
4231	0.9168900251	0.2313043065
4232	0.9168913364	0.2313004198
4233	0.9168980718	0.2312935575
4234	0.9169008136	0.2312881087
4235	0.9169037938	0.2312832735
4236	0.9169044495	0.231280391
4237	0.9169048667	0.2312777874
4238	0.9169060588	0.231275221
4239	0.9169094563	0.2312714087
4240	0.9169111848	0.2312674848
4241	0.9169161916	0.2312612734
4242	0.9169183373	0.2312571263
4243	0.9169214964	0.2312527747
4244	0.9169247746	0.231248423
4245	0.9169258475	0.2312450012
4246	0.9169282019	0.2312407797
4247	0.9169296622	0.2312369301
4248	0.9169325829	0.2312327644
4249	0.9169344306	0.2312275201
4250	0.9169370532	0.2312239495
4251	0.9169402719	0.231220007
4252	0.9169448614	0.2312142792
4253	0.9169461727	0.2312102437
4254	0.9169484377	0.231207231
4255	0.9169513583	0.2312016519
4256	0.9169532061	0.2311977838
4257	0.91695714	0.2311917026
4258	0.9169605374	0.2311868674
4259	0.916965723	0.231181214
4260	0.9169676304	0.2311764346
4261	0.9169677496	0.2311736636
4262	0.916970253	0.2311695165
4263	0.9169751406	0.2311639747
4264	0.9169796109	0.2311579865
4265	0.9169815183	0.2311538952
4266	0.9169838428	0.2311509383
4267	0.9169878364	0.231146661
4268	0.9169883728	0.2311433322
4269	0.916988194	0.231140803
4270	0.9169902802	0.2311369907
4271	0.9169939756	0.2311309467
4272	0.91699332	0.2311279526
4273	0.916995585	0.2311233964
4274	0.9170023799	0.2311164225
4275	0.9170030355	0.2311129077
4276	0.9170081019	0.2311076262
4277	0.9170120955	0.2311014893
4278	0.9170168042	0.2310957056
4279	0.9170171618	0.2310919491
4280	0.9170203805	0.2310883413
4281	0.9170218706	0.231085217
4282	0.9170252085	0.2310806794
4283	0.9170279503	0.231075714
4284	0.9170303941	0.2310716599
4285	0.9170345366	0.2310662854
4286	0.9170427918	0.2310581586
4287	0.9170467257	0.2310520774
4288	0.9170505404	0.2310475398
4289	0.9170544744	0.2310417934
4290	0.9170553088	0.2310378322
4291	0.9170577526	0.2310335178
4292	0.9170627594	0.2310277899
4293	0.9170659184	0.2310232337
4294	0.9170652628	0.2310202396
4295	0.9170659184	0.2310175803
4296	0.9170677662	0.2310133216
4297	0.9170686603	0.2310093419
4298	0.9170711637	0.2310057899
4299	0.917072773	0.2310013452
4300	0.9170735478	0.230997942
4301	0.9170738459	0.2309946504
4302	0.9170791507	0.2309888481
4303	0.9170829654	0.2309837898
4304	0.9170835614	0.2309797729
4305	0.9170852304	0.2309763325
4306	0.9170866013	0.2309733942
4307	0.9170886278	0.2309703257
4308	0.9170908928	0.2309672944
4309	0.9170916677	0.2309644863
4310	0.917093277	0.2309600044
4311	0.9170972705	0.2309547601
4312	0.9170986414	0.2309522495
4313	0.9171023369	0.2309485488
4314	0.9171054363	0.2309442343
4315	0.9171058536	0.2309399942
4316	0.9171102643	0.2309340432
4317	0.9171127081	0.2309309933
4318	0.9171131849	0.230928427
4319	0.9171156585	0.2309237964
4320	0.9171203971	0.2309183847
4321	0.9171271324	0.2309126754
4322	0.9171301723	0.2309079518
4323	0.9171330333	0.2309025773
4324	0.9171335101	0.2308995647
4325	0.9171347022	0.2308971099
4326	0.9171359539	0.230893781
4327	0.917137146	0.2308892062
4328	0.9171378613	0.2308861749
4329	0.9171401262	0.2308823068
4330	0.9171412587	0.2308788106
4331	0.9171440303	0.2308736592
4332	0.9171468019	0.2308682662
4333	0.9171487689	0.2308636169
4334	0.917150259	0.2308599162
4335	0.9171527624	0.2308557133
4336	0.917155534	0.2308514732
4337	0.9171583056	0.2308466566
4338	0.9171617627	0.230842026
4339	0.9171649218	0.2308369119
4340	0.9171668887	0.230833676
4341	0.9171667099	0.2308316676
4342	0.9171700478	0.2308267394
4343	0.9171716571	0.2308233548
4344	0.9171739221	0.2308190217
4345	0.9171776772	0.2308140935
4346	0.9171834588	0.2308084029
4347	0.9171841741	0.2308043488
4348	0.9171897769	0.2307980258
4349	0.9171920717	0.2307950132
4350	0.917193532	0.2307916657
4351	0.9171965718	0.2307859937
4352	0.9172001779	0.2307802287
4353	0.9172032475	0.230775877
4354	0.9172061086	0.2307709674
4355	0.9172078967	0.2307669133
4356	0.9172105193	0.230764068
4357	0.9172108173	0.2307602928
4358	0.9172113538	0.2307573173
4359	0.9172167778	0.2307514407
4360	0.9172204137	0.2307463452
4361	0.9172253013	0.2307399665
4362	0.9172279239	0.230735652
4363	0.9172301888	0.2307314677
4364	0.9172333479	0.2307262606
4365	0.9172360897	0.2307206629
4366	0.9172389507	0.2307155302
4367	0.9172397256	0.2307127965
4368	0.9172410369	0.2307089097
4369	0.9172419608	0.2307053577
4370	0.9172435105	0.2307021591
4371	0.9172465801	0.2306975843
4372	0.9172503948	0.2306938835
4373	0.9172532558	0.2306891413
4374	0.9172596335	0.2306817769
4375	0.9172620773	0.2306780018
4376	0.917262733	0.2306758817
4377	0.9172670245	0.2306699679
4378	0.9172673821	0.2306682384
4379	0.9172716141	0.2306643889
4380	0.917273581	0.2306593119
4381	0.917278409	0.2306530448
4382	0.917280972	0.2306489907
4383	0.9172865152	0.2306430397
4384	0.9172905087	0.2306391344
4385	0.9172932506	0.2306352476
4386	0.9172993898	0.2306286271
4387	0.9173020422	0.2306239593
4388	0.9173040986	0.2306212256
4389	0.9173079729	0.2306165392
4390	0.9173078537	0.2306129128
4391	0.9173099399	0.2306080218
4392	0.9173126221	0.230604786
4393	0.917313993	0.230601234
4394	0.917314589	0.2305982957
4395	0.9173189998	0.2305913404
4396	0.917321384	0.2305862263
4397	0.9173238277	0.2305808518
4398	0.9173254371	0.2305779507
4399	0.9173267484	0.2305742499
4400	0.9173286557	0.230571665
4401	0.9173306823	0.2305687639
4402	0.9173335433	0.2305636497
4403	0.9173381329	0.2305576244
4404	0.9173387289	0.2305525102
4405	0.917342484	0.2305473403
4406	0.9173448682	0.2305430444
4407	0.9173472524	0.23053873
4408	0.9173483849	0.2305341923
4409	0.9173529744	0.2305291154
4410	0.9173550606	0.2305246893
4411	0.9173581302	0.2305195752
4412	0.9173591137	0.2305165997
4413	0.9173642695	0.2305120621
4414	0.917365253	0.230509068
4415	0.9173657298	0.2305063714
4416	0.9173689485	0.2305020012
4417	0.9173705578	0.2304978169
4418	0.9173731804	0.2304939673
4419	0.9173754454	0.230490062
4420	0.917378366	0.2304846131
4421	0.9173790216	0.2304811913
4422	0.9173811078	0.2304777323
4423	0.9173841476	0.2304736596
4424	0.9173893332	0.2304691591
4425	0.9173901677	0.2304660163
4426	0.9173935652	0.2304614786
4427	0.9173964858	0.2304567922
4428	0.9174013138	0.2304515107
4429	0.9174035788	0.2304474194
4430	0.9174061418	0.2304430306
4431	0.91740942	0.2304386603
4432	0.9174149632	0.2304334532
4433	0.9174177647	0.2304285064
4434	0.9174208641	0.2304222021
4435	0.9174233079	0.2304182595
4436	0.9174261689	0.2304134988
4437	0.9174256921	0.2304112299
4438	0.917432189	0.2304041259
4439	0.917431891	0.2304012806
4440	0.9174365401	0.2303947717
4441	0.9174378514	0.2303916475
4442	0.9174384475	0.2303878723
4443	0.9174433947	0.2303808241
4444	0.9174464345	0.2303774953
4445	0.9174457788	0.2303728832
4446	0.9174476862	0.2303690895
4447	0.9174522161	0.2303644961
4448	0.9174562693	0.2303585079
4449	0.9174618125	0.2303539144
4450	0.9174638391	0.2303510505
4451	0.917465806	0.2303472568
4452	0.9174709916	0.2303407293
4453	0.9174748659	0.2303340716
4454	0.9174769521	0.2303311519
4455	0.9174784422	0.2303282136
4456	0.9174796939	0.2303250893
4457	0.9174818397	0.2303212026
4458	0.9174835682	0.2303172601
4459	0.9174869657	0.2303113277
4460	0.9174911976	0.2303060647
4461	0.9174929857	0.2303010622
4462	0.9174957275	0.2302965246
4463	0.9174983501	0.2302908525
4464	0.9174980521	0.2302875981
4465	0.9175025225	0.2302813309
4466	0.9175085425	0.2302749336
4467	0.9175089598	0.2302719767
4468	0.9175098538	0.2302690756
4469	0.9175120592	0.2302650401
4470	0.9175136983	0.2302616741
4471	0.9175156355	0.230257248
4472	0.917517066	0.2302541795
4473	0.9175220728	0.2302485261
4474	0.9175252914	0.2302441
4475	0.9175272584	0.2302390045
4476	0.9175300002	0.2302345784
4477	0.9175297022	0.2302320679
4478	0.9175337553	0.2302262843
4479	0.9175364971	0.2302217466
4480	0.9175421596	0.2302138058
4481	0.9175450802	0.2302100678
4482	0.9175489247	0.2302045259
4483	0.9175508618	0.2302005276
4484	0.9175540805	0.2301971058
4485	0.9175561666	0.2301925124
4486	0.9175599217	0.2301886442
4487	0.9175623655	0.2301851666
4488	0.9175632	0.2301813357
4489	0.9175651073	0.2301772072
4490	0.9175662398	0.2301726695
4491	0.9175682068	0.2301695081
4492	0.9175704122	0.2301663094
4493	0.9175750613	0.2301598191
4494	0.9175786376	0.230155579
4495	0.9175788164	0.2301528825
4496	0.9175830483	0.2301471175
4497	0.9175843596	0.2301439002
4498	0.9175844789	0.2301409619
4499	0.9175882339	0.2301375029
4500	0.9175878167	0.2301355502
4501	0.9175907969	0.2301321284
4502	0.9175972342	0.2301257683
4503	0.9175987244	0.2301223465
4504	0.9176000357	0.2301190548
4505	0.9176043868	0.2301138663
4506	0.9176074266	0.2301090311
4507	0.9176108241	0.2301031917
4508	0.9176110029	0.2301000116
4509	0.9176139235	0.2300937817
4510	0.9176182151	0.2300885188
4511	0.9176214933	0.2300840369
4512	0.9176248908	0.2300786253
4513	0.9176283479	0.2300739574
4514	0.9176323414	0.2300678577
4515	0.9176337123	0.2300654215
4516	0.9176353216	0.2300613674
4517	0.9176390767	0.230056774
4518	0.9176425934	0.2300522735
4519	0.9176437259	0.2300493724
4520	0.9176451266	0.2300445744
4521	0.9176481366	0.2300391999
4522	0.9176508188	0.2300359827
4523	0.9176517129	0.2300318542
4524	0.9176540375	0.2300288229
4525	0.9176575541	0.2300237274
4526	0.9176610112	0.2300182971
4527	0.9176636934	0.2300143545
4528	0.9176656902	0.2300109699
4529	0.917666316	0.2300088127
4530	0.9176690578	0.2300036799
4531	0.917673409	0.2299985286
4532	0.9176758528	0.2299945861
4533	0.9176761508	0.2299913316
4534	0.9176788926	0.2299876495
4535	0.9176807106	0.2299837069
4536	0.9176807404	0.2299799876
4537	0.9176809192	0.22997863
4538	0.9176844358	0.2299747061
4539	0.917685926	0.2299719723
4540	0.9176868796	0.2299687737
4541	0.9176905751	0.2299629342
4542	0.9176925421	0.2299592335
4543	0.9176942706	0.2299561464
4544	0.9176944494	0.2299532825
4545	0.917697221	0.2299489122
4546	0.9176978469	0.2299459181
4547	0.9176988006	0.2299425893
4548	0.9177020192	0.2299377355
4549	0.9177051187	0.229932454
4550	0.9177066088	0.2299296831
4551	0.9177114367	0.2299237879
4552	0.9177148342	0.2299197895
4553	0.9177159667	0.2299165351
4554	0.917717278	0.2299136526
4555	0.9177197218	0.2299101192
4556	0.9177226424	0.2299068275
4557	0.9177234769	0.2299046889
4558	0.917726934	0.2298992028
4559	0.9177292585	0.2298956508
4560	0.9177322984	0.2298906855
4561	0.9177381396	0.2298854412
4562	0.9177404046	0.2298819078
4563	0.9177410007	0.2298775375
4564	0.9177442789	0.2298727953
4565	0.9177451134	0.2298699314
4566	0.9177474976	0.2298667141
4567	0.91775316	0.2298598333
4568	0.9177567363	0.2298548122
4569	0.917760551	0.2298505907
4570	0.9177633524	0.2298456067
4571	0.917766273	0.2298413852
4572	0.9177700877	0.2298355086
4573	0.9177725911	0.2298322542
4574	0.91777578	0.2298280327
4575	0.9177786708	0.2298244249
4576	0.9177801609	0.2298212448
4577	0.9177800417	0.2298187529
4578	0.9177811146	0.2298152566
4579	0.9177830815	0.2298116675
4580	0.9177850485	0.2298081155
4581	0.9178011417	0.2297901323
4582	0.9178008437	0.2297880123
4583	0.9178023338	0.2297842371
4584	0.9178020358	0.2297824332
4585	0.9178027511	0.2297798482
4586	0.917804122	0.2297761661
4587	0.9178055525	0.2297736741
4588	0.9178110957	0.2297681694
4589	0.9178146124	0.229763669
4590	0.9178163409	0.2297604703
4591	0.9178206325	0.2297563976
4592	0.9178268313	0.2297495354
4593	0.9178287983	0.2297463181
4594	0.9178302884	0.2297425058
4595	0.9178343415	0.229736499
4596	0.917838335	0.2297307526
4597	0.9178412557	0.229726717
4598	0.9178417921	0.2297226257
4599	0.9178429246	0.2297187948
4600	0.9178473949	0.229715001
4601	0.9178503156	0.2297105192
4602	0.9178490639	0.2297084177
4603	0.9178516269	0.2297038801
4604	0.9178538918	0.2296981151
4605	0.9178569615	0.2296939494
4606	0.9178612828	0.2296896349
4607	0.9178676009	0.2296831446
4608	0.9178695679	0.229678421
4609	0.9178709388	0.2296750178
4610	0.9178743958	0.2296713542
4611	0.9178748727	0.2296681742
4612	0.9178778529	0.2296631902
4613	0.9178795218	0.2296591733
4614	0.9178839922	0.2296532037
4615	0.917884171	0.2296511208
4616	0.9178860784	0.2296478478
4617	0.9178896546	0.2296430312
4618	0.9178936481	0.2296379729
4619	0.9178968668	0.2296340675
4620	0.9178975821	0.2296313152
4621	0.9179018736	0.2296251968
4622	0.9179005027	0.2296215147
4623	0.9179030657	0.2296177581
4624	0.9179044962	0.2296139643
4625	0.9179084301	0.2296088502
4626	0.9179131985	0.2296026017
4627	0.917914331	0.2295987149
4628	0.9179165959	0.2295944934
4629	0.9179190993	0.2295899186
4630	0.9179245234	0.2295829448
4631	0.9179252386	0.2295795973
4632	0.9179285765	0.229574818
4633	0.9179318547	0.2295700944
4634	0.9179320335	0.2295674722
4635	0.9179341197	0.2295641992
4636	0.9179375172	0.2295596615
4637	0.9179420173	0.229554752
4638	0.9179447293	0.2295505677
4639	0.9179474115	0.229547648
4640	0.9179502726	0.2295440774
4641	0.9179528952	0.2295405068
4642	0.9179573655	0.2295351137
4643	0.9179596305	0.2295320452
4644	0.9179639816	0.2295279539
4645	0.9179661274	0.229523658
4646	0.9179662466	0.2295205152
4647	0.9179663062	0.2295177442
4648	0.9179689884	0.2295136901
4649	0.9179701805	0.2295108262
4650	0.9179701209	0.2295083156
4651	0.917973876	0.229503964
4652	0.917975843	0.2294999656
4653	0.9179772735	0.2294948701
4654	0.9179793596	0.2294913739
4655	0.9179838896	0.2294861854
4656	0.9179881811	0.2294813874
4657	0.9179942608	0.2294760873
4658	0.9179982543	0.2294715496
4659	0.9180002809	0.2294672538
4660	0.918002367	0.2294636274
4661	0.9180026054	0.2294599266
4662	0.9180073142	0.2294547567
4663	0.9180091023	0.2294522089
4664	0.9180091619	0.2294492334
4665	0.9180128574	0.2294454211
4666	0.9180144668	0.2294433196
4667	0.9180178046	0.2294391911
4668	0.9180245996	0.229431864
4669	0.9180284142	0.2294262849
4670	0.9180305004	0.229422082
4671	0.9180322289	0.2294182697
4672	0.9180358648	0.2294131369
4673	0.9180389047	0.2294089526
4674	0.9180411696	0.2294048799
4675	0.9180416465	0.2294013837
4676	0.918045342	0.2293948748
4677	0.9180496931	0.2293906161
4678	0.9180518389	0.2293868782
4679	0.9180553555	0.229381857
4680	0.9180556536	0.2293796998
4681	0.9180582762	0.2293756643
4682	0.9180625081	0.2293711266
4683	0.9180637598	0.229367928
4684	0.9180657268	0.2293630742
4685	0.9180685878	0.2293597082
4686	0.9180699587	0.229355933
4687	0.9180710316	0.2293521393
4688	0.9180723429	0.2293479178
4689	0.9180783331	0.2293416134
4690	0.918078959	0.2293389355
4691	0.9180805683	0.2293355323
4692	0.9180806279	0.2293331891
4693	0.9180836678	0.2293287444
4694	0.9180853963	0.2293247461
4695	0.9180894494	0.2293203386
4696	0.9180914164	0.2293174561
4697	0.9180948138	0.2293118585
4698	0.9180974364	0.2293077858
4699	0.9181007743	0.2293027832
4700	0.918105334	0.2292976133
4701	0.9181078076	0.229294861
4702	0.9181138873	0.2292874036
4703	0.9181182981	0.2292826056
4704	0.9181184769	0.2292800579
4705	0.9181210399	0.2292757992
4706	0.9181233048	0.2292726935
4707	0.9181252122	0.2292690113
4708	0.9181313515	0.2292598803
4709	0.9181329608	0.2292564771
4710	0.9181347489	0.2292536131
4711	0.9181366861	0.2292497822
4712	0.9181389213	0.2292462488
4713	0.918141067	0.2292419715
4714	0.9181435108	0.2292387915
4715	0.918146193	0.2292352395
4716	0.9181489944	0.2292300695
4717	0.9181495905	0.2292278937
4718	0.9181509316	0.2292243975
4719	0.9181541204	0.2292197297
4720	0.9181569815	0.2292155082
4721	0.9181562662	0.2292138531
4722	0.9181587696	0.2292072884
4723	0.9181624651	0.2292027136
4724	0.9181638956	0.229198957
4725	0.9181650281	0.2291950145
4726	0.9181672931	0.2291915183
4727	0.9181697071	0.2291882452
4728	0.9181703329	0.2291856603
4729	0.9181721807	0.2291825174
4730	0.9181755185	0.2291790956
4731	0.9181751907	0.2291768825
4732	0.9181769788	0.22917294
4733	0.9181838036	0.2291649991
4734	0.9181868434	0.2291607591
4735	0.918189168	0.2291575976
4736	0.9181908965	0.2291544919
4737	0.9181940556	0.2291496196
4738	0.9181962013	0.2291458816
4739	0.9182005525	0.2291406373
4740	0.9182031751	0.2291364716
4741	0.9182094932	0.2291302974
4742	0.9182130098	0.2291263177
4743	0.9182141423	0.2291240861
4744	0.9182160795	0.2291207386
4745	0.9182175994	0.2291170007
4746	0.9182183743	0.2291146017
4747	0.9182184935	0.2291126862
4748	0.9182196259	0.2291102686
4749	0.9182220697	0.2291072001
4750	0.918227613	0.2291016211
4751	0.9182289839	0.2290992965
4752	0.9182321429	0.2290951866
4753	0.9182330966	0.2290921181
4754	0.9182363153	0.229086818
4755	0.9182392359	0.2290820386
4756	0.9182419181	0.2290776497
4757	0.9182441831	0.2290736142
4758	0.918245852	0.2290695043
4759	0.9182475805	0.2290668078
4760	0.9182505012	0.2290624189
4761	0.9182513952	0.2290584764
4762	0.9182525873	0.2290552963
4763	0.9182561636	0.2290510748
4764	0.9182582498	0.2290463698
4765	0.9182602167	0.2290430596
4766	0.918263793	0.2290384476
4767	0.9182668328	0.2290340029
4768	0.9182707071	0.2290291677
4769	0.9182734489	0.2290254856
4770	0.9182782173	0.2290203342
4771	0.9182804823	0.2290178981
4772	0.9182823896	0.2290138067
4773	0.9182859659	0.229009734
4774	0.9182870984	0.2290068887
4775	0.9182888865	0.2290024255
4776	0.9182931781	0.2289959724
4777	0.9182956815	0.2289915277
4778	0.9182977676	0.2289870831
4779	0.9182981253	0.2289844423
4780	0.9183027148	0.2289794398
4781	0.9183043838	0.2289771895
4782	0.9183049798	0.2289750881
4783	0.9183073044	0.2289707922
4784	0.9183120728	0.2289654921
4785	0.9183139205	0.2289622377
4786	0.9183199406	0.2289551895
4787	0.9183219075	0.2289513957
4788	0.9183234572	0.2289489967
4789	0.9183269739	0.228944738
4790	0.9183294177	0.2289424878
4791	0.9183328152	0.2289375039
4792	0.9183372259	0.2289318132
4793	0.9183412194	0.2289268851
4794	0.9183441401	0.2289232773
4795	0.9183480144	0.2289188512
4796	0.9183484316	0.2289170287
4797	0.9183502793	0.2289127887
4798	0.918353498	0.2289086044
4799	0.9183546305	0.2289054615
4800	0.9183547497	0.228903453
4801	0.9183579087	0.2288988782
4802	0.9183616042	0.2288946009
4803	0.9183630943	0.2288910489
4804	0.9183658361	0.228887032
4805	0.9183692336	0.2288831267
4806	0.9183706641	0.2288808207
4807	0.9183720946	0.2288772129
4808	0.9183742404	0.2288728798
4809	0.918376863	0.2288687513
4810	0.918379128	0.22886466
4811	0.9183816612	0.2288605687
4812	0.9183850884	0.2288573142
4813	0.918386519	0.2288534275
4814	0.9183868766	0.2288507496
4815	0.9183902144	0.2288468814
4816	0.9183931947	0.2288419161
4817	0.9183964133	0.2288386616
4818	0.9183975458	0.2288359093
4819	0.9184004068	0.228831725
4820	0.9184018373	0.2288294376
4821	0.9184045196	0.228825495
4822	0.9184054136	0.2288236168
4823	0.9184112549	0.2288176286
4824	0.9184142947	0.2288133885
4825	0.9184185266	0.2288098551
4826	0.9184221029	0.228805615
4827	0.9184233546	0.2288027325
4828	0.9184251428	0.2288008542
4829	0.9184265733	0.2287968931
4830	0.918430686	0.2287905515
4831	0.9184333682	0.2287861069
4832	0.9184376597	0.2287817366
4833	0.9184423089	0.2287772548
4834	0.9184487462	0.228769035
4835	0.9184525013	0.2287622099
4836	0.9184538126	0.2287592902
4837	0.9184567332	0.2287551431
4838	0.9184603691	0.2287505869
4839	0.9184623361	0.2287468861
4840	0.9184667468	0.2287419394
4841	0.9184702635	0.2287376063
4842	0.9184752703	0.2287312462
4843	0.9184811115	0.2287243468
4844	0.9184834957	0.2287206088
4845	0.9184854627	0.2287182842
4846	0.9184869528	0.2287150297
4847	0.9184898138	0.2287118683
4848	0.9184922576	0.2287084093
4849	0.9184949994	0.2287039832
4850	0.9184957147	0.2287025141
4851	0.9185022712	0.2286952055
4852	0.9185084105	0.2286888826
4853	0.9185131788	0.22868388
4854	0.9185165763	0.2286799189
